entry_id,thread_title,post_text_clean,post_text,post_timestamp,post_number_in_thread,post_id,post_link,post_user,post_user_badge,post_user_profile_image,post_user_link,post_reply_to_post_number,post_reply_to_post_link,post_reply_to_post_id
562,Prescription for Vitamin D3?,"  @ Dolly,   Just a thought, maybeyour D levels could be ""in your boots"" because it was not being absorbed correctly ?  Apparently vitamin K2 (MK7) helps with the correct absorption of Vit D.  My D levels were always low, even though I was taking 5000iu daily for over4 years, they only started to rise when I started combining D3 with VitK2 and also taking the vit D3 with food.   @ Hayley,   I take 5000iu daily of D3 (with food), &amp; 2 x 100mcg of VitK2(MK7) again with food and at the same time as the D3.  I dontuse a combined D3 &amp; VitK.  Heres a little bit about Vit K2 (MK7) from the site I buy it from :   Vitamin D3  ensures that calcium is absorbed easily and  K2  (MK-7) activates the protein, osteocalcin, which integrates calcium into bone. Without  D3 and K2  , calcium cannot  do  its job effectively.  Vitamin K2  (MK-7) activates matrix GLA protein (MGP) to  bind excess calcium and promote arterial flow and flexibility.       ","<p><strong>@ Dolly,</strong></p><p>Just a thought, maybeyour D levels could be ""in your boots"" because it was not being absorbed correctly ?</p><p>Apparently vitamin K2 (MK7) helps with the correct absorption of Vit D.</p><p>My D levels were always low, even though I was taking 5000iu daily for over4 years, they only started to rise when I started combining D3 with VitK2 and also taking the vit D3 with food.</p><p><strong>@ Hayley,</strong></p><p>I take 5000iu daily of D3 (with food), &amp; 2 x 100mcg of VitK2(MK7) again with food and at the same time as the D3.</p><p>I dontuse a combined D3 &amp; VitK.</p><p>Heres a little bit about Vit K2 (MK7) from the site I buy it from :</p><p><b>Vitamin D3</b><span>ensures that calcium is absorbed easily and</span><b>K2</b><span>(MK-7) activates the protein, osteocalcin, which integrates calcium into bone. Without</span><b>D3 and K2</b><span>, calcium cannot</span><b>do</b><span>its job effectively.</span><b>Vitamin K2</b><span>(MK-7) activates matrix GLA protein (MGP) to <strong>bind excess calcium and promote arterial flow and flexibility.</strong></span></p><p></p><p></p>",08 Jan  2020 at 4:34 pm,#19,418584,https://community.mssociety.org.uk/comment/418584#comment-418584,jactac,,,https://community.mssociety.org.uk/users/jactac,,,
563,Prescription for Vitamin D3?," The link below is a bit long winded but its very good at explaining the partnership between Vit D &amp; Vit K.  Section 5 explains about long term use of high dose Vit D and the possible effects it can have on your Vit K levels.  Constant high dose of Vit D can actually diminish your Vit K levels, hence the need to supplement with Vit K if taking high dosages of Vit D.   https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5613455/  ","<p>The link below is a bit long winded but its very good at explaining the partnership between Vit D &amp; Vit K.</p><p>Section 5 explains about long term use of high dose Vit D and the possible effects it can have on your Vit K levels.</p><p>Constant high dose of Vit D can actually diminish your Vit K levels, hence the need to supplement with Vit K if taking high dosages of Vit D.</p><p><a href=""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5613455/"">https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5613455/</a></p>",08 Jan  2020 at 4:44 pm,#20,418585,https://community.mssociety.org.uk/comment/418585#comment-418585,jactac,,,https://community.mssociety.org.uk/users/jactac,,,
564,Brain Fog, and so I switch channels with the remote control* and I can't recall without a massive effort what programme I'd just been watching.  * be careful not to confuse with a mobile phone! ,<p>and so I switch channels with the remote control* and I can't recall without a massive effort what programme I'd just been watching.</p><p>* be careful not to confuse with a mobile phone!</p>,19 Oct  2016 at 10:23 pm,#24,339309,https://community.mssociety.org.uk/comment/339309#comment-339309,krakowian,,,https://community.mssociety.org.uk/users/krakowian,,,
565,Brain Fog," Hi Krak,  I'd probably diagnosea bout of ""Selective Daytime TV Amnesia"". It's a surprisingly common problem reportedas a side effect of watching TV; instead of healthy outdoor pursuits. I enjoy a bracing tour of Hampstead Heath Common twice a day; polished off with a dip in the lido with new found friends.  Paradoxically, the preferred treatment is to join the Merchant Navy as an engineer. This will ensure that your body clock will be so comprehensively jiggered by the marine watch system that you won't have the foggiest idea what day it is, let alone the time.  I hope it all woks out for you.  Albrecht Durer  Hon. Stoker (3rd Class) ","<p>Hi Krak,</p><p>I'd probably diagnosea bout of ""Selective Daytime TV Amnesia"". It's a surprisingly common problem reportedas a side effect of watching TV; instead of healthy outdoor pursuits. I enjoy a bracing tour of Hampstead Heath Common twice a day; polished off with a dip in the lido with new found friends.</p><p>Paradoxically, the preferred treatment is to join the Merchant Navy as an engineer. This will ensure that your body clock will be so comprehensively jiggered by the marine watch system that you won't have the foggiest idea what day it is, let alone the time.</p><p>I hope it all woks out for you.</p><p>Albrecht Durer</p><p>Hon. Stoker (3rd Class)</p>",20 Oct  2016 at 10:10 am,#25,339318,https://community.mssociety.org.uk/comment/339318#comment-339318,albrecht-durer,I have MS,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/imagesF2HP3TKP.jpg?itok=zChu0dxm"">",https://community.mssociety.org.uk/users/albrecht-durer,,,
566,Brain Fog, Hello Anthony.  Ermmmmmmmmmmmmmmmm????????  Fish.  Best apples. ,<p>Hello Anthony.</p><p>Ermmmmmmmmmmmmmmmm????????</p><p>Fish.</p><p>Best apples.</p>,21 Oct  2016 at 4:44 am,#26,339354,https://community.mssociety.org.uk/comment/339354#comment-339354,steve-snore,,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/hgf%20%282%29.jpg?itok=ZXZ2NCb3"">",https://community.mssociety.org.uk/users/steve-snore,,,
567,Brain Fog," Hi Steve,  yeah ","<p>Hi Steve,</p><p>yeah</p>",21 Oct  2016 at 9:56 am,#27,339357,https://community.mssociety.org.uk/comment/339357#comment-339357,albrecht-durer,I have MS,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/imagesF2HP3TKP.jpg?itok=zChu0dxm"">",https://community.mssociety.org.uk/users/albrecht-durer,,,
568,Brain Fog," You know what really gets my goat?  Using things to jog my memory, then completely forgetting what the item used as an aide memoir is supposed to remind me of!  Or, parking an object next to car keys 'so it doesn't get forgotten' and forgetting it.  Arse! That's all I can say.  Sue ","<p>You know what really gets my goat?</p><p>Using things to jog my memory, then completely forgetting what the item used as an aide memoir is supposed to remind me of!</p><p>Or, parking an object next to car keys 'so it doesn't get forgotten' and forgetting it.</p><p>Arse! That's all I can say.</p><p>Sue</p>",21 Oct  2016 at 1:51 pm,#28,339366,https://community.mssociety.org.uk/comment/339366#comment-339366,ssssue,I have MS,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/BBB33DA7-455D-45D1-800C-F9EA370F1898.jpeg?itok=9lWBVy7l"">",https://community.mssociety.org.uk/users/ssssue,,,
569,Brain Fog, Who are you? ,<p>Who are you?</p>,21 Oct  2016 at 5:25 pm,#29,339373,https://community.mssociety.org.uk/comment/339373#comment-339373,albrecht-durer,I have MS,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/imagesF2HP3TKP.jpg?itok=zChu0dxm"">",https://community.mssociety.org.uk/users/albrecht-durer,,,
570,Brain Fog, Who are you? ,<p>Who are you?</p>,21 Oct  2016 at 6:35 pm,#30,339375,https://community.mssociety.org.uk/comment/339375#comment-339375,ssssue,I have MS,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/BBB33DA7-455D-45D1-800C-F9EA370F1898.jpeg?itok=9lWBVy7l"">",https://community.mssociety.org.uk/users/ssssue,,,
571,Brain Fog, ....and more to the point why?    forgot what I was saying and to whom I was saying it  Mick ,<p>....and more to the point why?</p><p></p><p>forgot what I was saying and to whom I was saying it</p><p>Mick</p>,10 Oct  2017 at 8:28 am,#31,369481,https://community.mssociety.org.uk/comment/369481#comment-369481,mogace,I have MS,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/027e1.JPG?itok=uw6cKN9M"">",https://community.mssociety.org.uk/users/mogace,(Reply to #30),https://community.mssociety.org.uk/forums/everyday-living/brain-fog-0#comment-339375,339375
572,What's the oldest person you know with ms?," All you youngsters make me chuckle (says he from the ripe old age of 75) knowing that there are people not too far away from me who are older and have had MS for much longer.  OK, so I have only had the bl**dy condition for five and a half years, so that does not really answer the OP's question. The key thing to think about is that what happens to you will be whatever happens. It might be slow, and it might be fast, and if you are still young, then there is a chance that some of the wonder cures and treatments that are still in research may be available in time to help you. They are probably going to be too late for me. (Tough, so I have to deal with it.)  If you can accept that, then what follows is simple - do what you can while you still can do it. If things get worse, you will wish that you had done it (whatever that is) when you could, and you cannot turn the clock back. With something like MS, averages do not mean very much. The ""average"" life of a heart bypass is seven years - I had mine 12 years ago. MS knocks about five years off your life expectancy - and I am several years older than the ""average"" for men.  If you want a good quality of life, it all depends on what you mean by a good quality of life; do you mean scuba diving in the Caribbean, or popping down to the local for a decent glass of real ale?  Most of it is in your head, anyway - just go and do it as long as you can.  Geoff ","<p>All you youngsters make me chuckle (says he from the ripe old age of 75) knowing that there are people not too far away from me who are older and have had MS for much longer.</p><p>OK, so I have only had the bl**dy condition for five and a half years, so that does not really answer the OP's question.<br>The key thing to think about is that what happens to you will be whatever happens. It might be slow, and it might be fast, and if you are still young, then there is a chance that some of the wonder cures and treatments that are still in research may be available in time to help you. They are probably going to be too late for me. (Tough, so I have to deal with it.)</p><p>If you can accept that, then what follows is simple - do what you can while you still can do it. If things get worse, you will wish that you had done it (whatever that is) when you could, and you cannot turn the clock back. With something like MS, averages do not mean very much. The ""average"" life of a heart bypass is seven years - I had mine 12 years ago. MS knocks about five years off your life expectancy - and I am several years older than the ""average"" for men.</p><p>If you want a good quality of life, it all depends on what you mean by a good quality of life; do you mean scuba diving in the Caribbean, or popping down to the local for a decent glass of real ale?</p><p>Most of it is in your head, anyway - just go and do it as long as you can.</p><p>Geoff</p>",16 Jan  2013 at 11:37 pm,#9,183930,https://community.mssociety.org.uk/comment/183930#comment-183930,doctorgeoff,,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/Frog-C_1.jpg?itok=FhMoEkRw"">",https://community.mssociety.org.uk/users/doctorgeoff,,,
